Frequency,Mori-Tanaka - K',Mori-Tanaka - K'',Mori-Tanaka - G',Mori-Tanaka - G'',Mori-Tanaka - E',Mori-Tanaka - E'',Mori-Tanaka - nu',Mori-Tanaka - nu'',Differential - K',Differential - K'',Differential - G',Differential - G'',Differential - E',Differential - E'',Differential - nu',Differential - nu''
2.441855105276382,416667029.1571895,0.0,57.79048694054495,3.9950897099645197,173.37145284457102,11.985268021679335,0.4999999306514792,-4.794103037911134e-09,5331.380379714736,11.30281289520424,57.75787119152776,4.107142318491578,172.65308735770057,12.234226735960775,0.49460182803974617,-0.0003710152194748756
2.480548572864322,416667029.1571895,0.0,57.997740017273024,4.16082700032102,173.9932120204055,12.482479842635044,0.49999993040277574,-4.992987593268378e-09,5331.981246960766,11.74686474547113,57.97431771000741,4.270510879465515,173.29806218823265,12.72053992309536,0.4945822125813417,-0.00038568177116677635
2.5192420404522613,416667029.1571895,0.0,58.2797417283774,4.355535560948041,174.83921707900134,13.066605464415725,0.499999930064374,-5.2266376387104245e-09,5332.794126648306,12.262195908552037,58.267316920326756,4.460845305227102,174.17109172049047,13.287029839649257,0.49455567698451114,-0.00040274302117478995
2.557935508040201,416667029.1571895,0.0,58.49694272864333,4.496012937496801,175.49082002190983,13.488037550077134,0.49999992980373303,-5.395210326320586e-09,5333.418024936334,12.630992516687783,58.492221762815745,4.5974639139288875,174.84119801269318,13.69359860075196,0.49453531654653654,-0.00041497629612078187
2.596628975628141,416667029.1571895,0.0,58.72393426999358,4.7293025708234815,176.1717945872663,14.187906379400085,0.49999992953134353,-5.675157614501991e-09,5334.078183655359,13.256237584304877,58.7292949339803,4.827660004289516,175.54769186312296,14.378839306089711,0.49451381801941097,-0.000435641737130252
2.6353224432160807,416667029.1571895,0.0,58.883785996056204,4.853919943632615,176.65134972320087,14.561758458976657,0.49999992933952164,-5.824698316235611e-09,5334.538013986922,13.584641317060813,58.894819762474164,4.949253556134547,176.04089814207353,14.74071016947948,0.4944988271486493,-0.000446534181965184
2.6740159108040205,416667029.1571895,0.0,59.1046939502259,4.993858513905515,177.31407352646235,14.981574124947576,0.49999992907443225,-5.992624436532074e-09,5335.168621944067,13.947511082146587,59.12225229666197,5.084401415520133,176.71850357360924,15.142825903187964,0.4944782475386358,-0.0004586152354184949
2.71270937839196,416667029.1571895,0.0,59.35638209448856,5.140574235922442,178.06913789126233,15.42172124316444,0.49999992877240684,-6.1686831306517595e-09,5335.884033091205,14.324351639601593,59.380484364244296,5.225324481654597,177.48783495078678,15.56206377014548,0.4944548915945642,-0.00047119599990416374
2.7514028459798996,416667029.1571895,0.0,59.632427061541954,5.354047948244062,178.89727271896837,16.062142312214235,0.4999999284411532,-6.424851335411166e-09,5336.673137515641,14.88140355639493,59.66454311416982,5.432575343832245,178.33418936660635,16.17875853184637,0.4944291786138128,-0.0004897354675418553
2.7900963135678394,416667029.1571895,0.0,59.913392560710484,5.57754226037486,179.74016914172574,16.73262517711259,0.4999999281039949,-6.693044248048774e-09,5337.475185716924,15.463210281929843,59.95312162196271,5.6493443465435105,179.1940089180589,16.823748354058065,0.4944030576758518,-0.0005091192499006515
2.828789781155779,416667029.1571895,0.0,60.19371841858653,5.7958416205779875,180.58114664050677,17.387523187143895,0.49999992776760416,-6.955003224162947e-09,5338.27294050213,16.028510907947055,60.2401895330864,5.860518586726966,180.04930566424343,17.45203707434624,0.49437708022576493,-0.0005279883299716437
2.867483248743719,416667029.1571895,0.0,60.473335836085724,6.009036768125985,181.41999881806714,18.027108560124404,0.4999999274320636,-7.210837150785453e-09,5339.066212153818,16.57777033970261,60.52569032782064,6.066261369236196,180.8999108736656,18.0641131397334,0.4943512514462871,-0.00054635806171843
2.9061767163316583,416667029.1571895,0.0,60.84185131423737,6.2432959308891665,182.52554515211503,18.72988596937154,0.49999992698984547,-7.491947869924376e-09,5340.10282939431,17.171195371603385,60.899661674090645,6.290408347328891,182.01397938005013,18.730756343524124,0.49431745256194914,-0.0005663217897241368
2.944870183919598,416667029.1571895,0.0,61.03084669316077,6.417846145621546,183.09253123890923,19.253536556770808,0.49999992676305133,-7.701407922658601e-09,5340.640098257025,17.62272498124688,61.092385926366795,6.459447336856512,182.58821665083113,19.233663578449246,0.4943000061590035,-0.0005814211621500064
2.983563651507538,416667029.1571895,0.0,61.39827180237214,6.698599353006974,184.19480646742093,20.09579608486715,0.4999999263221416,-8.03831144079874e-09,5341.674664207649,18.338323572948383,61.464616052529415,6.729383365078041,183.69716388172057,20.036550978264636,0.4942663491503796,-0.0006054804573144499
3.0222571190954777,416667029.1571895,0.0,61.76447454282003,6.970539351553954,185.2934145894398,20.91161598811165,0.49999992588269865,-8.364639118198882e-09,5342.701500004705,19.02720174697939,61.83419959677733,6.990297741286615,184.7981859414904,20.812514514623068,0.49423294371016896,-0.0006287121740917178
