Volumic fraction f,K - Mori-Tanaka,K - Differential,K - Self-consistent,K - Generalised self-consistent,G - Mori-Tanaka,G - Differential,G - Self-consistent,G - Generalised self-consistent,E - Mori-Tanaka,E - Differential,E - Self-consistent,E - Generalised self-consistent,nu - Mori-Tanaka,nu - Differential,nu - Self-consistent,nu - Generalised self-consistent
0.8415151515151514,620.8595590439135,739.3116541872482,742.7497927892607,735.971125332352,342.78143029652483,344.37859244329417,345.3799844112698,343.1574568085063,868.5076611794946,894.2808568988138,897.0904047357456,890.9928284437965,0.2668534296449307,0.29839786287829034,0.29870062717287177,0.2982274037265073
0.8514141414141414,624.0014468186388,744.782417511522,748.1114399149772,741.5401376365683,345.22172270925694,346.7673030439647,347.70005023003216,345.5660903705371,874.4122767646556,900.5395391892329,903.1768614810096,897.3123674097922,0.26645025391562466,0.29847815997095084,0.2987873612377733,0.2983223649745829
0.8613131313131313,627.165920438013,750.3042249150487,753.5122958221316,747.1720066681727,347.6835960141469,349.17223912186745,350.03120089396793,347.9960971908354,880.3670083581145,906.8429433017591,909.2945457882454,903.6901062241224,0.2660462248588418,0.2985610562603381,0.2988764193962389,0.2984198867732606
0.8712121212121212,630.3532243222198,755.8775930787288,758.952425534455,752.8678026506292,350.1673377608116,351.5934785705835,352.37337012954737,350.44797090082545,886.3725022856512,913.1913227381245,915.443313644988,910.1273219094145,0.26564131873873487,0.29864655972963183,0.29896778707828053,0.29851989094120723
0.8811111111111111,633.5636064309753,761.5030442104996,764.4318911292193,758.6286202421434,352.673240630176,354.0310991340843,354.72649066359907,352.92222906347007,892.4294159980554,919.5849312475883,921.6230180984307,916.6253491624793,0.2652355114941715,0.2987346782482919,0.2990614492511101,0.2986222936351681
0.891010101010101,636.7973183278336,767.1811061191511,769.9507517596221,764.4555792370163,355.20160254944653,356.4851783982181,357.0904942578529,355.4194144456149,898.5384183118309,926.0240228093783,927.8335093358444,923.1855833616212,0.264828778731014,0.29882541957318987,0.2991573904314872,0.298727005109739
0.9009090909090909,640.0546152458974,772.912312437465,775.5090636785314,770.3498252912943,357.7527268101885,358.9557938219769,359.46531174361405,357.9400963760333,904.7001896561666,932.5088517285247,934.074634765669,929.8094837741322,0.26442109571420525,0.2989187913637632,0.29925559469823143,0.29883392945913867
0.9108080808080807,643.3357561549724,778.6972027512467,781.1068802635459,776.3125306737046,360.3269221896084,361.44302274340276,361.85087305653406,360.4848721964709,910.9154223263781,939.0396726591161,940.3462390991962,936.4985769807626,0.2640124373596533,0.2990148011873,0.2993560457048842,0.29894296433936557
0.9207070707070707,646.6410038302023,784.536322299105,786.7442520435661,782.3448950429074,362.92450307514036,363.9469423434088,364.24710727143963,363.05436881369513,917.1848207440105,945.6167404632737,946.6481644327826,943.2544605355574,0.26360277822591016,0.2991134564485771,0.2994587266925547,0.29905400066897075
0.9306060606060605,649.9706249222211,790.4302209227354,792.4212267253886,788.4481462521501,365.54578959244407,366.4676295533211,366.65394263718457,365.6492443613348,923.5091017238092,952.2403098226442,952.9802503302761,950.0788068812386,0.2631920925056367,0.2992147641843673,0.2995636205026158,0.2991669223065182
0.9405050505050505,653.324890028864,796.3794536555099,798.1378492237685,794.6235411824559,368.19110773692375,369.0051611023843,369.0713066114896,368.2701899811762,929.8889947477754,958.9106354295582,959.3423339061318,956.9733675422951,0.26278035401684735,0.2993187311592893,0.2996707095900073,0.29928160570260914
